ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription
548;13;Components;;;Touring Pedal;35,9596;TRUE;Silver/Black;500;80,99;;NA;;1;T ;48,594;;;Touring Pedal;A stable pedal for all-day riding.
549;12;Components;LB ;CM ;ML Mountain Frame-W - Silver, 38;199,3757;TRUE;Silver;500;364,09;38;38-40 CM;2,73;2;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.
550;12;Components;LB ;CM ;LL Mountain Frame - Black, 40;136,785;TRUE;Black;500;249,79;40;38-40 CM;2,88;2;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
551;12;Components;LB ;CM ;LL Mountain Frame - Silver, 40;144,5938;TRUE;Silver;500;264,05;40;38-40 CM;2,88;2;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
552;9;Components;G  ;;Front Derailleur;40,6216;TRUE;Silver;500;91,49;;NA;88;1;;54,894;;;Front Derailleur;Wide-link design.
553;4;Components;;;LL Touring Handlebars;20,464;TRUE;NA;500;46,09;;NA;;1;T ;27,654;L ;;LL Touring Handlebars;Unique shape reduces fatigue for entry level riders.
554;4;Components;;;HL Touring Handlebars;40,6571;TRUE;NA;500;91,57;;NA;;1;T ;54,942;H ;;HL Touring Handlebars;A light yet stiff aluminum bar for long distance riding.
555;6;Components;G  ;;Front Brakes;47,286;TRUE;Silver;500;106,5;;NA;317;1;;63,9;;;Front Brakes;"All-weather brake pads; provides superior stopping by applying more surface to the rim."
556;8;Components;G  ;;LL Crankset;77,9176;TRUE;Black;500;175,49;;NA;600;1;;105,294;L ;;LL Crankset;Super rigid spindle.
557;8;Components;G  ;;ML Crankset;113,8816;TRUE;Black;500;256,49;;NA;635;1;;153,894;M ;;ML Crankset;High-strength crank arm.
558;8;Components;G  ;;HL Crankset;179,8156;TRUE;Black;500;404,99;;NA;575;1;;242,994;H ;;HL Crankset;"Triple crankset; alumunim crank arm; flawless shifting."
559;7;Components;;;Chain;8,9866;TRUE;Silver;500;20,24;;NA;;1;;12,144;;;Chain;Superior shifting performance.
560;3;Bikes;LB ;CM ;Touring-2000 Blue, 60;755,1508;TRUE;Blue;100;1214,85;60;60-62 CM;27,9;4;T ;728,91;M ;U ;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.
561;3;Bikes;LB ;CM ;Touring-1000 Yellow, 46;1481,9379;TRUE;Yellow;100;2384,07;46;42-46 CM;25,13;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
562;3;Bikes;LB ;CM ;Touring-1000 Yellow, 50;1481,9379;TRUE;Yellow;100;2384,07;50;48-52 CM;25,42;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
563;3;Bikes;LB ;CM ;Touring-1000 Yellow, 54;1481,9379;TRUE;Yellow;100;2384,07;54;54-58 CM;25,68;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
564;3;Bikes;LB ;CM ;Touring-1000 Yellow, 60;1481,9379;TRUE;Yellow;100;2384,07;60;60-62 CM;25,9;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
565;3;Bikes;LB ;CM ;Touring-3000 Blue, 54;461,4448;TRUE;Blue;100;742,35;54;54-58 CM;29,68;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
566;3;Bikes;LB ;CM ;Touring-3000 Blue, 58;461,4448;TRUE;Blue;100;742,35;58;54-58 CM;29,9;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
567;3;Bikes;LB ;CM ;Touring-3000 Blue, 62;461,4448;TRUE;Blue;100;742,35;62;60-62 CM;30;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
568;3;Bikes;LB ;CM ;Touring-3000 Yellow, 44;461,4448;TRUE;Yellow;100;742,35;44;42-46 CM;28,77;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
569;3;Bikes;LB ;CM ;Touring-3000 Yellow, 50;461,4448;TRUE;Yellow;100;742,35;50;48-52 CM;29,13;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
570;3;Bikes;LB ;CM ;Touring-3000 Yellow, 54;461,4448;TRUE;Yellow;100;742,35;54;54-58 CM;29,42;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
571;3;Bikes;LB ;CM ;Touring-3000 Yellow, 58;461,4448;TRUE;Yellow;100;742,35;58;54-58 CM;29,79;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
572;3;Bikes;LB ;CM ;Touring-3000 Yellow, 62;461,4448;TRUE;Yellow;100;742,35;62;60-62 CM;30;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
573;3;Bikes;LB ;CM ;Touring-1000 Blue, 46;1481,9379;TRUE;Blue;100;2384,07;46;42-46 CM;25,13;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
574;3;Bikes;LB ;CM ;Touring-1000 Blue, 50;1481,9379;TRUE;Blue;100;2384,07;50;48-52 CM;25,42;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
575;3;Bikes;LB ;CM ;Touring-1000 Blue, 54;1481,9379;TRUE;Blue;100;2384,07;54;54-58 CM;25,68;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
576;3;Bikes;LB ;CM ;Touring-1000 Blue, 60;1481,9379;TRUE;Blue;100;2384,07;60;60-62 CM;25,9;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.
577;3;Bikes;LB ;CM ;Touring-2000 Blue, 46;755,1508;TRUE;Blue;100;1214,85;46;42-46 CM;27,13;4;T ;728,91;M ;U ;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.
578;3;Bikes;LB ;CM ;Touring-2000 Blue, 50;755,1508;TRUE;Blue;100;1214,85;50;48-52 CM;27,42;4;T ;728,91;M ;U ;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.
579;3;Bikes;LB ;CM ;Touring-2000 Blue, 54;755,1508;TRUE;Blue;100;1214,85;54;54-58 CM;27,68;4;T ;728,91;M ;U ;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.
580;2;Bikes;LB ;CM ;Road-350-W Yellow, 40;1082,51;TRUE;Yellow;100;1700,99;40;38-40 CM;15,35;4;R ;1020,594;M ;W ;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.
581;2;Bikes;LB ;CM ;Road-350-W Yellow, 42;1082,51;TRUE;Yellow;100;1700,99;42;42-46 CM;15,77;4;R ;1020,594;M ;W ;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.
582;2;Bikes;LB ;CM ;Road-350-W Yellow, 44;1082,51;TRUE;Yellow;100;1700,99;44;42-46 CM;16,13;4;R ;1020,594;M ;W ;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.
583;2;Bikes;LB ;CM ;Road-350-W Yellow, 48;1082,51;TRUE;Yellow;100;1700,99;48;48-52 CM;16,42;4;R ;1020,594;M ;W ;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.
584;2;Bikes;LB ;CM ;Road-750 Black, 58;343,6496;TRUE;Black;100;539,99;58;54-58 CM;20,79;4;R ;323,994;L ;U ;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims."
585;3;Bikes;LB ;CM ;Touring-3000 Blue, 44;461,4448;TRUE;Blue;100;742,35;44;42-46 CM;28,77;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
586;3;Bikes;LB ;CM ;Touring-3000 Blue, 50;461,4448;TRUE;Blue;100;742,35;50;48-52 CM;29,13;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.
587;1;Bikes;LB ;CM ;Mountain-400-W Silver, 38;419,7784;TRUE;Silver;100;769,49;38;38-40 CM;26,35;4;M ;461,694;M ;W ;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.
588;1;Bikes;LB ;CM ;Mountain-400-W Silver, 40;419,7784;TRUE;Silver;100;769,49;40;38-40 CM;26,77;4;M ;461,694;M ;W ;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.
589;1;Bikes;LB ;CM ;Mountain-400-W Silver, 42;419,7784;TRUE;Silver;100;769,49;42;42-46 CM;27,13;4;M ;461,694;M ;W ;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.
590;1;Bikes;LB ;CM ;Mountain-400-W Silver, 46;419,7784;TRUE;Silver;100;769,49;46;42-46 CM;27,42;4;M ;461,694;M ;W ;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.
591;1;Bikes;LB ;CM ;Mountain-500 Silver, 40;308,2179;TRUE;Silver;100;564,99;40;38-40 CM;27,35;4;M ;338,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
592;1;Bikes;LB ;CM ;Mountain-500 Silver, 42;308,2179;TRUE;Silver;100;564,99;42;42-46 CM;27,77;4;M ;338,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
593;1;Bikes;LB ;CM ;Mountain-500 Silver, 44;308,2179;TRUE;Silver;100;564,99;44;42-46 CM;28,13;4;M ;338,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
594;1;Bikes;LB ;CM ;Mountain-500 Silver, 48;308,2179;TRUE;Silver;100;564,99;48;48-52 CM;28,42;4;M ;338,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
595;1;Bikes;LB ;CM ;Mountain-500 Silver, 52;308,2179;TRUE;Silver;100;564,99;52;48-52 CM;28,68;4;M ;338,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
596;1;Bikes;LB ;CM ;Mountain-500 Black, 40;294,5797;TRUE;Black;100;539,99;40;38-40 CM;27,35;4;M ;323,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
597;1;Bikes;LB ;CM ;Mountain-500 Black, 42;294,5797;TRUE;Black;100;539,99;42;42-46 CM;27,77;4;M ;323,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
598;1;Bikes;LB ;CM ;Mountain-500 Black, 44;294,5797;TRUE;Black;100;539,99;44;42-46 CM;28,13;4;M ;323,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
599;1;Bikes;LB ;CM ;Mountain-500 Black, 48;294,5797;TRUE;Black;100;539,99;48;48-52 CM;28,42;4;M ;323,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
600;1;Bikes;LB ;CM ;Mountain-500 Black, 52;294,5797;TRUE;Black;100;539,99;52;48-52 CM;28,68;4;M ;323,994;L ;U ;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.
601;5;Components;G  ;;LL Bottom Bracket;23,9716;TRUE;NA;500;53,99;;NA;223;1;;32,394;L ;;LL Bottom Bracket;Chromoly steel.
602;5;Components;G  ;;ML Bottom Bracket;44,9506;TRUE;NA;500;101,24;;NA;168;1;;60,744;M ;;ML Bottom Bracket;"Aluminum alloy cups; large diameter spindle."
603;5;Components;G  ;;HL Bottom Bracket;53,9416;TRUE;NA;500;121,49;;NA;170;1;;72,894;H ;;HL Bottom Bracket;Aluminum alloy cups and a hollow axle.
604;2;Bikes;LB ;CM ;Road-750 Black, 44;343,6496;TRUE;Black;100;539,99;44;42-46 CM;19,77;4;R ;323,994;L ;U ;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims."
605;2;Bikes;LB ;CM ;Road-750 Black, 48;343,6496;TRUE;Black;100;539,99;48;48-52 CM;20,13;4;R ;323,994;L ;U ;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims."
606;2;Bikes;LB ;CM ;Road-750 Black, 52;343,6496;TRUE;Black;100;539,99;52;48-52 CM;20,42;4;R ;323,994;L ;U ;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims."
